date,crypto_index,volatility,google trends,total count,dollarVolume,address #,blockUsd,CryptoSent,DeltaCryptoSent
2025-09-17,93.57984025782872,18.277666467132022,30.0,67.08860759493672,26.46613634153355,68.99610367790405,22.19993805663786,1.5563576801340913,0.15786363453424035
2025-09-18,93.33387201623809,18.34492606438964,28.999999999999996,65.82278481012658,36.25175497447635,71.60111902583947,23.139721972948063,1.3669488979257012,-0.18940878220839008
2025-09-19,93.8865122497656,19.207453339520384,31.0,67.08860759493672,28.901872484002862,73.76543127565212,20.412880124088144,1.5026466964412748,0.13569779851557362
2025-09-20,92.69260126158393,19.463962589254518,33.0,60.75949367088608,22.71272754917612,71.45083993610139,11.14406164211077,1.2464648261459366,-0.25618187029533823
2025-09-21,92.74045188648893,19.785690040984367,32.0,62.0253164556962,12.433561963833965,62.34582058783526,6.030855047550059,1.2552481842854466,0.008783358139510034
2025-09-22,92.41102669072764,19.377719691155935,32.0,56.9620253164557,12.356848022743588,68.77128509290101,26.42722702066413,1.696119392637045,0.44087120835159843
2025-09-23,90.32104860649422,19.11216259113501,28.000000000000004,54.43037974683544,45.79558180932655,67.55891820390487,22.915580799858898,1.0681956465214872,-0.6279237461155578
2025-09-24,89.78040889212538,19.12484942676798,31.0,55.69620253164557,30.565696938873398,66.98407068317648,18.890856226475854,1.130602508272522,0.062406861751034715
2025-09-25,90.82101697088275,18.822383425794513,33.0,55.69620253164557,30.91182722769239,72.2858422962965,24.40876855898508,1.2928912830281165,0.16228877475559456
2025-09-26,87.32905861270609,19.43938469256731,31.0,35.44303797468354,49.3249700301687,73.76183097802752,29.05180982538034,1.0633107634345145,-0.22958051959360204
2025-09-27,87.92748581196399,19.737404367567855,31.0,41.77215189873418,36.59364514590204,64.56720422221571,9.957810365209891,0.7628936671282651,-0.30041709630624935
2025-09-28,87.88308653466089,20.126792774021506,32.0,46.835443037974684,15.426857982833035,61.143321181217644,7.764661588060036,0.8178782688142652,0.054984601686000056
2025-09-29,89.87690994481045,19.379488424951415,30.0,63.29113924050633,20.71138806415867,69.51708007861983,21.274342071420705,1.1126551621653062,0.29477689335104107
2025-09-30,91.61331762813141,18.73585438021318,31.0,63.29113924050633,38.2996346207426,74.85552138976821,32.11660786522002,1.0406873619181372,-0.07196780024716909
2025-10-01,91.38496580911625,17.717470775937034,32.0,62.0253164556962,38.22387807412589,76.97236304867869,30.68222194042865,1.0636743325043916,0.02298697058625443
2025-10-02,94.97468348679926,18.173646384611907,34.0,81.0126582278481,46.304075718317,79.44336731836499,31.687362886006554,1.2217155859767315,0.15804125347233988
2025-10-03,96.66452504714591,20.055516487063496,34.0,79.74683544303798,47.18662674853834,79.39683013795808,39.604604303750094,0.9896303701152673,-0.23208521586146413
2025-10-04,97.97765054610004,22.56300284532941,27.0,89.87341772151899,55.069014358765635,72.55319773101243,14.516646534349368,0.3617488425281941,-0.6278815275870733
2025-10-05,98.08246864255266,24.415457585592478,31.0,93.67088607594937,23.2855041275991,66.39868895828722,13.277034222759564,0.756087872438863,0.3943390299106689
2025-10-06,98.98430119627328,26.40650668429186,27.0,89.87341772151899,47.689026907443086,73.380332774176,28.90014025178344,1.167819560282669,0.4117316878438061
2025-10-07,100.0,28.45386875948146,31.0,88.60759493670885,46.0960072308969,74.92899413018142,33.27866656946612,1.3743696255214444,0.20655006523877528
2025-10-08,97.39147168245476,28.890430750034817,27.0,75.9493670886076,50.38858912254006,72.90976054020466,32.55601855231616,1.2250759232630042,-0.1492937022584402
2025-10-09,98.86113376496202,29.99970371043349,28.000000000000004,88.60759493670885,41.440473960551806,72.45012254346359,26.004046662610993,1.6944465818881211,0.46937065862511695
2025-10-10,97.53515180700563,30.167418498658876,28.999999999999996,81.0126582278481,47.745860933840255,77.92497513127752,26.334812018339022,1.5363495979726016,-0.15809698391551952
2025-10-11,90.72578165554538,30.291522369112457,40.0,34.177215189873415,100.0,72.91016057327406,23.942657403632296,0.5390559637141897,-0.9972936342584119
2025-10-12,88.8434718320477,31.107323747175425,37.0,30.37974683544304,71.94852547459814,62.072731345791254,9.521131483739468,0.5437602764347517,0.004704312720561932
2025-10-13,92.31893299874602,31.13990669457129,32.0,48.10126582278481,62.15610938646363,67.3346329963277,15.537190014568425,0.9626700544123066,0.4189097779775549
2025-10-14,92.34514974772051,31.16700739533117,28.000000000000004,48.10126582278481,45.65182784838397,69.90164520267008,33.528230026084934,1.5258969839231424,0.5632269295108359
2025-10-15,90.68957909639606,31.399213743342543,28.000000000000004,43.037974683544306,60.40431668019719,72.38345036523019,37.42887721959535,1.0133445588928975,-0.5125524250302449
2025-10-16,88.72770444512958,32.1539200813065,28.999999999999996,35.44303797468354,45.61345656928009,74.27267320765183,22.576845857320922,1.109243913015066,0.09589935412216843
2025-10-17,86.61832960604507,33.68496619318307,28.000000000000004,27.848101265822784,56.140343292728446,78.88838810675016,27.569805082564702,0.9161882505210375,-0.1930556624940285
2025-10-18,85.30946469261697,35.67861291638083,32.0,29.11392405063291,62.466128717358124,64.27077971779,9.07441514543427,-0.5328727980691641,-1.4490610485902016
2025-10-19,85.88041235348858,37.09856651335785,31.0,36.708860759493675,22.789623420373587,59.20422754947743,8.602126045469193,-0.34943308277142693,0.18343971529773717
2025-10-20,87.05464517079567,37.98257759011743,31.0,36.708860759493675,30.048362659021414,67.67892812472498,20.468060515583144,0.20521937742228916,0.5546524601937161
2025-10-21,88.6474805923686,38.33897053232943,31.0,43.037974683544306,40.03392394796161,71.85153972728412,25.607086601671636,0.2408161447498778,0.03559676732758865
2025-10-22,86.94642329567465,39.12287311515061,28.999999999999996,31.645569620253166,70.09261622543582,67.67466110531804,26.13739190406295,-0.2813450670654166,-0.5221612118152944
2025-10-23,86.25102251074087,40.025334461950244,28.000000000000004,34.177215189873415,55.625951704387525,70.31061234395378,20.870850808532833,-0.32314527518271,-0.0418002081172934
